Market,EdgeThreshold,MinModelProb,MaxOdd,HasMaxOdd,TuneStart,TuneEnd,EvalStart,EvalEnd,Qualified,TuneBets,TuneTotalStaked,TuneTotalProfit,TuneROI,TuneHitRate,TuneAvgEdge,TuneAvgModelProb,TuneAvgOdd,EvalBets,EvalTotalStaked,EvalTotalProfit,EvalROI,EvalHitRate,EvalAvgEdge,EvalAvgModelProb,EvalAvgOdd
Under 2.5,0.1,0.55,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,7.0,70.0,27.0,0.38571428571428573,0.7142857142857143,0.11855684714768769,0.6273745392405787,1.8971428571428572,7.0,70.0,5.800000000000001,0.08285714285714287,0.5714285714285714,0.11725676677125572,0.598926970563374,1.9757142857142858
Under 2.5,0.1,0.55,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,8.0,80.0,17.0,0.2125,0.625,0.12973111429346013,0.6218215948747398,1.9725000000000001,7.0,70.0,5.800000000000001,0.08285714285714287,0.5714285714285714,0.11725676677125572,0.598926970563374,1.9757142857142858
Under 2.5,0.1,0.575,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,-10.0,-1.0,0.0,0.12224862491813504,0.7595035268789194,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.575,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.575,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.575,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.575,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,5.0,50.0,25.5,0.51,0.8,0.11683148808591193,0.65140227645467,1.8060000000000003,5.0,50.0,25.8,0.516,0.8,0.1110164824617639,0.6084465285863812,1.916
Under 2.5,0.1,0.575,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,6.0,60.0,37.0,0.6166666666666667,0.8333333333333334,0.12131274315176584,0.6396505292705825,1.8633333333333333,6.0,60.0,15.8,0.26333333333333336,0.6666666666666666,0.11865800552737867,0.6060451731094114,1.955
Under 2.5,0.1,0.575,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,7.0,70.0,27.0,0.38571428571428573,0.7142857142857143,0.1336896347463518,0.6315505942767661,1.9542857142857142,6.0,60.0,15.8,0.26333333333333336,0.6666666666666666,0.11865800552737867,0.6060451731094114,1.955
Under 2.5,0.1,0.6,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,-10.0,-1.0,0.0,0.12224862491813504,0.7595035268789194,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.6,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.6,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.6,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.6,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,3.0,30.0,5.5,0.18333333333333332,0.6666666666666666,0.11792351419755849,0.690806931130223,1.6766666666666667,2.0,20.0,16.5,0.825,1.0,0.11459804303113541,0.6343348851363986,1.825
Under 2.5,0.1,0.6,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,3.0,30.0,5.5,0.18333333333333332,0.6666666666666666,0.11792351419755849,0.690806931130223,1.6766666666666667,2.0,20.0,16.5,0.825,1.0,0.11459804303113541,0.6343348851363986,1.825
Under 2.5,0.1,0.6,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,3.0,30.0,5.5,0.18333333333333332,0.6666666666666666,0.11792351419755849,0.690806931130223,1.6766666666666667,2.0,20.0,16.5,0.825,1.0,0.11459804303113541,0.6343348851363986,1.825
Under 2.5,0.1,0.625,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,-10.0,-1.0,0.0,0.12224862491813504,0.7595035268789194,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.625,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.625,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.625,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.625,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.625,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.625,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.65,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,-10.0,-1.0,0.0,0.12224862491813504,0.7595035268789194,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.65,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.65,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.65,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.65,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.65,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.65,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,1.0,10.0,7.0,0.7,1.0,0.11050806012647962,0.6631396390738481,1.7
Under 2.5,0.1,0.675,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,-10.0,-1.0,0.0,0.12224862491813504,0.7595035268789194,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.675,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.675,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.675,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.675,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.675,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.675,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,-3.799999999999999,-0.18999999999999995,0.5,0.11700697339552812,0.726332098794525,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.7,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,-10.0,-1.0,0.0,0.12224862491813504,0.7595035268789194,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.7,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,-10.0,-1.0,0.0,0.12224862491813504,0.7595035268789194,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.7,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,-10.0,-1.0,0.0,0.12224862491813504,0.7595035268789194,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.7,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,-10.0,-1.0,0.0,0.12224862491813504,0.7595035268789194,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.7,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,-10.0,-1.0,0.0,0.12224862491813504,0.7595035268789194,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.7,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,-10.0,-1.0,0.0,0.12224862491813504,0.7595035268789194,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.1,0.7,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,-10.0,-1.0,0.0,0.12224862491813504,0.7595035268789194,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.5,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.5,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.5,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.5,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.5,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.5,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,11.5,1.15,1.0,0.14371901848103547,0.5808917933501454,2.15,1.0,10.0,-10.0,-1.0,0.0,0.15686562085545258,0.5940383957245625,2.15
Under 2.5,0.125,0.5,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,5.0,50.0,0.29999999999999716,0.005999999999999943,0.4,0.1752403617775818,0.5435160382467308,2.582,2.0,20.0,3.5,0.175,0.5,0.14687102922269105,0.5657125186980623,2.25
Under 2.5,0.125,0.525,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.525,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.525,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.525,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.525,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.525,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,11.5,1.15,1.0,0.14371901848103547,0.5808917933501454,2.15,1.0,10.0,-10.0,-1.0,0.0,0.15686562085545258,0.5940383957245625,2.15
Under 2.5,0.125,0.525,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,3.0,30.0,-8.5,-0.2833333333333333,0.3333333333333333,0.1840426443722062,0.563801170574682,2.51,2.0,20.0,3.5,0.175,0.5,0.14687102922269105,0.5657125186980623,2.25
Under 2.5,0.125,0.55,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.55,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.55,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.55,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.55,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.55,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,11.5,1.15,1.0,0.14371901848103547,0.5808917933501454,2.15,1.0,10.0,-10.0,-1.0,0.0,0.15686562085545258,0.5940383957245625,2.15
Under 2.5,0.125,0.55,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,1.5,0.075,0.5,0.1758350013974513,0.5819213888320063,2.325,1.0,10.0,-10.0,-1.0,0.0,0.15686562085545258,0.5940383957245625,2.15
Under 2.5,0.125,0.575,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.575,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.575,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.575,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.575,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.575,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,1.0,10.0,11.5,1.15,1.0,0.14371901848103547,0.5808917933501454,2.15,1.0,10.0,-10.0,-1.0,0.0,0.15686562085545258,0.5940383957245625,2.15
Under 2.5,0.125,0.575,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,2.0,20.0,1.5,0.075,0.5,0.1758350013974513,0.5819213888320063,2.325,1.0,10.0,-10.0,-1.0,0.0,0.15686562085545258,0.5940383957245625,2.15
Under 2.5,0.125,0.6,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.6,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.6,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.6,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.6,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.6,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.6,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.625,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.625,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.625,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.625,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.625,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.625,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.625,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.65,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.65,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.65,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.65,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.65,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.65,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.65,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.675,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.675,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.675,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.675,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.675,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.675,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.675,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.7,1.6,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.7,1.7,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.7,1.8,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.7,1.9,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.7,2.0,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.7,2.2,True,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Under 2.5,0.125,0.7,,False,2025-02-10,2025-12-15,2025-12-17,2026-05-14,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Resultado 1X2,0.0,0.4,1.5,True,2025-01-18,2025-12-06,2025-12-06,2026-05-14,True,449.0,4490.0,30.699999999999932,0.006837416481069027,0.7216035634743875,0.0387402109888087,0.7113801315615895,1.3991536748329623,312.0,3120.0,-32.10000000000002,-0.010288461538461545,0.7115384615384616,0.040691711343982806,0.7107315644419683,1.3961538461538463
