Market,StakeMode,StakeModeName,EdgeThreshold,MinModelProb,MaxOdd,HasMaxOdd,ValidationStart,ValidationEnd,ValidationSeasons,TestStart,TestEnd,TestSeasons,Qualified,ValBets,ValTotalStaked,ValTotalProfit,ValROI,ValHitRate,ValAvgEdge,ValAvgModelProb,ValAvgOdd,ValMaxDrawdown,ValMaxDrawdownPct,ValLongestRedStreak,ValFinalBankroll,TestBets,TestTotalStaked,TestTotalProfit,TestROI,TestHitRate,TestAvgEdge,TestAvgModelProb,TestAvgOdd,TestMaxDrawdown,TestMaxDrawdownPct,TestLongestRedStreak,TestFinalBankroll
Resultado 1X2,fixed,Stake fixa,0.1,0.6,2.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,123.0,1230.0,66.80000000000001,0.054308943089430906,0.6341463414634146,0.12753440906518557,0.6956881943527669,1.6658536585365853,75.29999999999995,0.06938173776835894,6.0,1066.8,93.0,930.0,198.10000000000002,0.21301075268817207,0.7311827956989247,0.12124888772656936,0.6890259669183268,1.6573118279569892,30.0,0.026626431170675424,3.0,1198.1
Resultado 1X2,fixed,Stake fixa,0.1,0.6,2.25,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,132.0,1320.0,63.3,0.04795454545454545,0.6212121212121212,0.13214797092908234,0.6914321582094839,1.6992424242424242,72.79999999999995,0.06833755749554113,6.0,1063.3,102.0,1020.0,149.1,0.1461764705882353,0.6862745098039216,0.12610204931928842,0.6840208554100468,1.6930392156862746,40.0,0.036439828732804956,4.0,1149.1
Resultado 1X2,fixed,Stake fixa,0.1,0.6,2.5,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,132.0,1320.0,63.3,0.04795454545454545,0.6212121212121212,0.13214797092908234,0.6914321582094839,1.6992424242424242,72.79999999999995,0.06833755749554113,6.0,1063.3,103.0,1030.0,139.1,0.13504854368932037,0.6796116504854369,0.12692848649447055,0.6832513430622772,1.6994174757281553,40.0,0.036439828732804956,4.0,1139.1
Resultado 1X2,fixed,Stake fixa,0.1,0.6,3.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,132.0,1320.0,63.3,0.04795454545454545,0.6212121212121212,0.13214797092908234,0.6914321582094839,1.6992424242424242,72.79999999999995,0.06833755749554113,6.0,1063.3,103.0,1030.0,139.1,0.13504854368932037,0.6796116504854369,0.12692848649447055,0.6832513430622772,1.6994174757281553,40.0,0.036439828732804956,4.0,1139.1
Resultado 1X2,fixed,Stake fixa,0.1,0.6,4.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,133.0,1330.0,53.3,0.04007518796992481,0.6165413533834586,0.13353495572463892,0.6909237145164163,1.7097744360902258,82.79999999999995,0.07772458462404952,6.0,1053.3,103.0,1030.0,139.1,0.13504854368932037,0.6796116504854369,0.12692848649447055,0.6832513430622772,1.6994174757281553,40.0,0.036439828732804956,4.0,1139.1
Resultado 1X2,fixed,Stake fixa,0.1,0.6,,False,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,133.0,1330.0,53.3,0.04007518796992481,0.6165413533834586,0.13353495572463892,0.6909237145164163,1.7097744360902258,82.79999999999995,0.07772458462404952,6.0,1053.3,103.0,1030.0,139.1,0.13504854368932037,0.6796116504854369,0.12692848649447055,0.6832513430622772,1.6994174757281553,40.0,0.036439828732804956,4.0,1139.1
Resultado 1X2,fixed,Stake fixa,0.1,0.625,1.5,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",False,20.0,200.0,18.799999999999997,0.09399999999999999,0.75,0.11132527118426952,0.7566530914149375,1.4565000000000001,15.800000000000068,0.015820566736757854,1.0,1018.8,14.0,140.0,34.8,0.24857142857142855,0.8571428571428571,0.11165262778956449,0.7518660784304395,1.4521428571428572,10.0,0.009778994719342852,1.0,1034.8
Resultado 1X2,fixed,Stake fixa,0.1,0.625,1.75,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,91.0,910.0,10.800000000000004,0.011868131868131872,0.6373626373626373,0.12193478739574268,0.7141541016907508,1.5927472527472528,73.29999999999995,0.07092404450895012,6.0,1010.8,68.0,680.0,94.2,0.13852941176470587,0.7205882352941176,0.11939131416886364,0.7100823690140411,1.5841176470588234,27.0,0.025224215246636768,2.0,1094.2
Resultado 1X2,fixed,Stake fixa,0.1,0.625,2.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,112.0,1120.0,63.2,0.05642857142857143,0.6428571428571429,0.12823285150524133,0.7036749435370996,1.6436607142857143,66.70000000000005,0.0618623631979225,6.0,1063.2,85.0,850.0,165.5,0.19470588235294117,0.7294117647058823,0.12209774905602994,0.6963890033045907,1.6371764705882352,34.100000000000136,0.03060491832705092,3.0,1165.5
Resultado 1X2,fixed,Stake fixa,0.1,0.625,2.25,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,116.0,1160.0,66.19999999999999,0.05706896551724137,0.6379310344827587,0.13190297472893397,0.7023030668141835,1.6628448275862069,60.0,0.055350553505535055,6.0,1066.2,90.0,900.0,136.0,0.1511111111111111,0.7,0.1257144537797509,0.6935367723868496,1.6596666666666666,46.100000000000136,0.04165537182614994,4.0,1136.0
Resultado 1X2,fixed,Stake fixa,0.1,0.625,2.5,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,116.0,1160.0,66.19999999999999,0.05706896551724137,0.6379310344827587,0.13190297472893397,0.7023030668141835,1.6628448275862069,60.0,0.055350553505535055,6.0,1066.2,90.0,900.0,136.0,0.1511111111111111,0.7,0.1257144537797509,0.6935367723868496,1.6596666666666666,46.100000000000136,0.04165537182614994,4.0,1136.0
Resultado 1X2,fixed,Stake fixa,0.1,0.625,3.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,116.0,1160.0,66.19999999999999,0.05706896551724137,0.6379310344827587,0.13190297472893397,0.7023030668141835,1.6628448275862069,60.0,0.055350553505535055,6.0,1066.2,90.0,900.0,136.0,0.1511111111111111,0.7,0.1257144537797509,0.6935367723868496,1.6596666666666666,46.100000000000136,0.04165537182614994,4.0,1136.0
Resultado 1X2,fixed,Stake fixa,0.1,0.625,4.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,116.0,1160.0,66.19999999999999,0.05706896551724137,0.6379310344827587,0.13190297472893397,0.7023030668141835,1.6628448275862069,60.0,0.055350553505535055,6.0,1066.2,90.0,900.0,136.0,0.1511111111111111,0.7,0.1257144537797509,0.6935367723868496,1.6596666666666666,46.100000000000136,0.04165537182614994,4.0,1136.0
Resultado 1X2,fixed,Stake fixa,0.1,0.625,,False,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,116.0,1160.0,66.19999999999999,0.05706896551724137,0.6379310344827587,0.13190297472893397,0.7023030668141835,1.6628448275862069,60.0,0.055350553505535055,6.0,1066.2,90.0,900.0,136.0,0.1511111111111111,0.7,0.1257144537797509,0.6935367723868496,1.6596666666666666,46.100000000000136,0.04165537182614994,4.0,1136.0
Resultado 1X2,fixed,Stake fixa,0.125,0.4,1.5,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",False,1.0,10.0,5.0,0.5,1.0,0.1317832588016703,0.7386798105258082,1.5,0.0,0.0,0.0,1005.0,2.0,20.0,9.5,0.475,1.0,0.15136854356155743,0.7682711161175129,1.475,0.0,0.0,0.0,1009.5
Resultado 1X2,fixed,Stake fixa,0.125,0.4,1.75,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",False,25.0,250.0,26.90000000000001,0.10760000000000004,0.68,0.151648631656466,0.7274636698617519,1.6324,41.799999999999955,0.04102463440965743,3.0,1026.9,17.0,170.0,22.200000000000003,0.13058823529411767,0.7058823529411765,0.15083915815464605,0.7299991645627079,1.601764705882353,19.999999999999886,0.019415590719347526,2.0,1022.2
Resultado 1X2,fixed,Stake fixa,0.125,0.4,2.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,47.0,470.0,110.9,0.23595744680851066,0.7021276595744681,0.15456404099804708,0.6931710583196737,1.7508510638297872,38.799999999999955,0.03579996309282151,3.0,1110.9,29.0,290.0,72.9,0.25137931034482763,0.7241379310344828,0.1475744882364665,0.6910196284797602,1.725862068965517,22.0,0.02118032155579089,2.0,1072.9
Resultado 1X2,fixed,Stake fixa,0.125,0.4,2.25,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,69.0,690.0,63.40000000000001,0.09188405797101451,0.5942028985507246,0.15782244239133422,0.6632519110218191,1.8853623188405793,87.0,0.08197493639875625,4.0,1063.4,52.0,520.0,166.0,0.3192307692307692,0.6923076923076923,0.15031158748851534,0.6490559384517007,1.903269230769231,32.5,0.032328658112006366,3.0,1166.0
Resultado 1X2,fixed,Stake fixa,0.125,0.4,2.5,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,79.0,790.0,86.4,0.10936708860759495,0.5822784810126582,0.1576078256459309,0.6485567819413439,1.9515189873417715,80.5,0.07660829843928436,4.0,1086.4,66.0,660.0,173.5,0.2628787878787879,0.6363636363636364,0.15210299527698096,0.6275667059991149,2.007878787878788,35.09999999999991,0.032311516155757995,3.0,1173.5
Resultado 1X2,fixed,Stake fixa,0.125,0.4,3.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,95.0,950.0,116.80000000000001,0.12294736842105264,0.5578947368421052,0.15793368164385282,0.6238875364387929,2.0864210526315787,110.5,0.0992188201490527,5.0,1116.8,81.0,810.0,106.7,0.1317283950617284,0.5555555555555556,0.15241170112464275,0.6017160787513595,2.152222222222222,47.200000000000045,0.04311683566273869,4.0,1106.7
Resultado 1X2,fixed,Stake fixa,0.125,0.4,4.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,123.0,1230.0,178.3,0.14495934959349593,0.5121951219512195,0.16088668885835514,0.5845224145670842,2.3813821138211377,113.20000000000005,0.09652937665217023,7.0,1178.3,104.0,1040.0,78.70000000000002,0.07567307692307694,0.49038461538461536,0.1542396606898634,0.5662506484512244,2.413269230769231,82.20000000000005,0.07427487123881815,7.0,1078.7
Resultado 1X2,fixed,Stake fixa,0.125,0.4,,False,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,123.0,1230.0,178.3,0.14495934959349593,0.5121951219512195,0.16088668885835514,0.5845224145670842,2.3813821138211377,113.20000000000005,0.09652937665217023,7.0,1178.3,104.0,1040.0,78.70000000000002,0.07567307692307694,0.49038461538461536,0.1542396606898634,0.5662506484512244,2.413269230769231,82.20000000000005,0.07427487123881815,7.0,1078.7
Resultado 1X2,fixed,Stake fixa,0.125,0.45,1.5,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",False,1.0,10.0,5.0,0.5,1.0,0.1317832588016703,0.7386798105258082,1.5,0.0,0.0,0.0,1005.0,2.0,20.0,9.5,0.475,1.0,0.15136854356155743,0.7682711161175129,1.475,0.0,0.0,0.0,1009.5
Resultado 1X2,fixed,Stake fixa,0.125,0.45,1.75,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",False,25.0,250.0,26.90000000000001,0.10760000000000004,0.68,0.151648631656466,0.7274636698617519,1.6324,41.799999999999955,0.04102463440965743,3.0,1026.9,17.0,170.0,22.200000000000003,0.13058823529411767,0.7058823529411765,0.15083915815464605,0.7299991645627079,1.601764705882353,19.999999999999886,0.019415590719347526,2.0,1022.2
Resultado 1X2,fixed,Stake fixa,0.125,0.45,2.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,47.0,470.0,110.9,0.23595744680851066,0.7021276595744681,0.15456404099804708,0.6931710583196737,1.7508510638297872,38.799999999999955,0.03579996309282151,3.0,1110.9,29.0,290.0,72.9,0.25137931034482763,0.7241379310344828,0.1475744882364665,0.6910196284797602,1.725862068965517,22.0,0.02118032155579089,2.0,1072.9
Resultado 1X2,fixed,Stake fixa,0.125,0.45,2.25,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,69.0,690.0,63.40000000000001,0.09188405797101451,0.5942028985507246,0.15782244239133422,0.6632519110218191,1.8853623188405793,87.0,0.08197493639875625,4.0,1063.4,52.0,520.0,166.0,0.3192307692307692,0.6923076923076923,0.15031158748851534,0.6490559384517007,1.903269230769231,32.5,0.032328658112006366,3.0,1166.0
Resultado 1X2,fixed,Stake fixa,0.125,0.45,2.5,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,79.0,790.0,86.4,0.10936708860759495,0.5822784810126582,0.1576078256459309,0.6485567819413439,1.9515189873417715,80.5,0.07660829843928436,4.0,1086.4,66.0,660.0,173.5,0.2628787878787879,0.6363636363636364,0.15210299527698096,0.6275667059991149,2.007878787878788,35.09999999999991,0.032311516155757995,3.0,1173.5
Resultado 1X2,fixed,Stake fixa,0.125,0.45,3.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,95.0,950.0,116.80000000000001,0.12294736842105264,0.5578947368421052,0.15793368164385282,0.6238875364387929,2.0864210526315787,110.5,0.0992188201490527,5.0,1116.8,79.0,790.0,96.7,0.12240506329113925,0.5569620253164557,0.15265888088543295,0.6056303260859497,2.130759493670886,47.200000000000045,0.04351433576103996,4.0,1096.7
Resultado 1X2,fixed,Stake fixa,0.125,0.45,4.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,105.0,1050.0,117.30000000000001,0.11171428571428572,0.5333333333333333,0.16317995049069814,0.6122147187455982,2.201523809523809,108.5,0.09755439669124258,5.0,1117.3,84.0,840.0,112.7,0.13416666666666666,0.5476190476190477,0.15592774991852307,0.5989976958839165,2.1991666666666667,47.200000000000045,0.042495723417664576,4.0,1112.7
Resultado 1X2,fixed,Stake fixa,0.125,0.45,,False,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,105.0,1050.0,117.30000000000001,0.11171428571428572,0.5333333333333333,0.16317995049069814,0.6122147187455982,2.201523809523809,108.5,0.09755439669124258,5.0,1117.3,84.0,840.0,112.7,0.13416666666666666,0.5476190476190477,0.15592774991852307,0.5989976958839165,2.1991666666666667,47.200000000000045,0.042495723417664576,4.0,1112.7
Resultado 1X2,fixed,Stake fixa,0.125,0.48,1.5,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",False,1.0,10.0,5.0,0.5,1.0,0.1317832588016703,0.7386798105258082,1.5,0.0,0.0,0.0,1005.0,2.0,20.0,9.5,0.475,1.0,0.15136854356155743,0.7682711161175129,1.475,0.0,0.0,0.0,1009.5
Resultado 1X2,fixed,Stake fixa,0.125,0.48,1.75,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",False,25.0,250.0,26.90000000000001,0.10760000000000004,0.68,0.151648631656466,0.7274636698617519,1.6324,41.799999999999955,0.04102463440965743,3.0,1026.9,17.0,170.0,22.200000000000003,0.13058823529411767,0.7058823529411765,0.15083915815464605,0.7299991645627079,1.601764705882353,19.999999999999886,0.019415590719347526,2.0,1022.2
Resultado 1X2,fixed,Stake fixa,0.125,0.48,2.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,47.0,470.0,110.9,0.23595744680851066,0.7021276595744681,0.15456404099804708,0.6931710583196737,1.7508510638297872,38.799999999999955,0.03579996309282151,3.0,1110.9,29.0,290.0,72.9,0.25137931034482763,0.7241379310344828,0.1475744882364665,0.6910196284797602,1.725862068965517,22.0,0.02118032155579089,2.0,1072.9
Resultado 1X2,fixed,Stake fixa,0.125,0.48,2.25,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,69.0,690.0,63.40000000000001,0.09188405797101451,0.5942028985507246,0.15782244239133422,0.6632519110218191,1.8853623188405793,87.0,0.08197493639875625,4.0,1063.4,52.0,520.0,166.0,0.3192307692307692,0.6923076923076923,0.15031158748851534,0.6490559384517007,1.903269230769231,32.5,0.032328658112006366,3.0,1166.0
Resultado 1X2,fixed,Stake fixa,0.125,0.48,2.5,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,79.0,790.0,86.4,0.10936708860759495,0.5822784810126582,0.1576078256459309,0.6485567819413439,1.9515189873417715,80.5,0.07660829843928436,4.0,1086.4,66.0,660.0,173.5,0.2628787878787879,0.6363636363636364,0.15210299527698096,0.6275667059991149,2.007878787878788,35.09999999999991,0.032311516155757995,3.0,1173.5
Resultado 1X2,fixed,Stake fixa,0.125,0.48,3.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,92.0,920.0,116.8,0.12695652173913044,0.5652173913043478,0.1584718642550128,0.6291985060074334,2.0593478260869564,100.5,0.09105735254145148,4.0,1116.8,75.0,750.0,109.2,0.1456,0.5733333333333334,0.1537416146047694,0.6132202113832379,2.0934666666666666,43.39999999999998,0.042978807684690014,4.0,1109.2
Resultado 1X2,fixed,Stake fixa,0.125,0.48,4.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,98.0,980.0,119.80000000000001,0.12224489795918368,0.5510204081632653,0.16297196999196042,0.6227090898694723,2.133265306122449,78.5,0.07237024061952613,4.0,1119.8,78.0,780.0,145.20000000000002,0.18615384615384617,0.5769230769230769,0.15617642181647393,0.6091454491500341,2.1373076923076915,40.89999999999998,0.04016498085043698,4.0,1145.2
Resultado 1X2,fixed,Stake fixa,0.125,0.48,,False,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,98.0,980.0,119.80000000000001,0.12224489795918368,0.5510204081632653,0.16297196999196042,0.6227090898694723,2.133265306122449,78.5,0.07237024061952613,4.0,1119.8,78.0,780.0,145.20000000000002,0.18615384615384617,0.5769230769230769,0.15617642181647393,0.6091454491500341,2.1373076923076915,40.89999999999998,0.04016498085043698,4.0,1145.2
Resultado 1X2,fixed,Stake fixa,0.125,0.5,1.5,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",False,1.0,10.0,5.0,0.5,1.0,0.1317832588016703,0.7386798105258082,1.5,0.0,0.0,0.0,1005.0,2.0,20.0,9.5,0.475,1.0,0.15136854356155743,0.7682711161175129,1.475,0.0,0.0,0.0,1009.5
Resultado 1X2,fixed,Stake fixa,0.125,0.5,1.75,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",False,25.0,250.0,26.90000000000001,0.10760000000000004,0.68,0.151648631656466,0.7274636698617519,1.6324,41.799999999999955,0.04102463440965743,3.0,1026.9,17.0,170.0,22.200000000000003,0.13058823529411767,0.7058823529411765,0.15083915815464605,0.7299991645627079,1.601764705882353,19.999999999999886,0.019415590719347526,2.0,1022.2
Resultado 1X2,fixed,Stake fixa,0.125,0.5,2.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,47.0,470.0,110.9,0.23595744680851066,0.7021276595744681,0.15456404099804708,0.6931710583196737,1.7508510638297872,38.799999999999955,0.03579996309282151,3.0,1110.9,29.0,290.0,72.9,0.25137931034482763,0.7241379310344828,0.1475744882364665,0.6910196284797602,1.725862068965517,22.0,0.02118032155579089,2.0,1072.9
Resultado 1X2,fixed,Stake fixa,0.125,0.5,2.25,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,69.0,690.0,63.40000000000001,0.09188405797101451,0.5942028985507246,0.15782244239133422,0.6632519110218191,1.8853623188405793,87.0,0.08197493639875625,4.0,1063.4,52.0,520.0,166.0,0.3192307692307692,0.6923076923076923,0.15031158748851534,0.6490559384517007,1.903269230769231,32.5,0.032328658112006366,3.0,1166.0
Resultado 1X2,fixed,Stake fixa,0.125,0.5,2.5,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,79.0,790.0,86.4,0.10936708860759495,0.5822784810126582,0.1576078256459309,0.6485567819413439,1.9515189873417715,80.5,0.07660829843928436,4.0,1086.4,65.0,650.0,158.5,0.24384615384615385,0.6307692307692307,0.15236531439880693,0.6295648150914758,2.000307692307692,35.09999999999991,0.032311516155757995,3.0,1158.5
Resultado 1X2,fixed,Stake fixa,0.125,0.5,3.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,87.0,870.0,114.5,0.13160919540229885,0.5747126436781609,0.15889859620769253,0.637157951312625,2.0181609195402297,100.50000000000011,0.09293508415017579,4.0,1114.5,70.0,700.0,108.50000000000001,0.15500000000000003,0.5857142857142857,0.15430344238084848,0.6216226049485758,2.0545714285714283,35.09999999999991,0.03307585660526835,3.0,1108.5
Resultado 1X2,fixed,Stake fixa,0.125,0.5,4.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,89.0,890.0,94.5,0.10617977528089888,0.5617977528089888,0.1619561285359196,0.6361249418517109,2.044719101123596,108.89999999999998,0.10179472798653952,4.0,1094.5,72.0,720.0,123.5,0.17152777777777778,0.5833333333333334,0.15639918730776106,0.6185553761894401,2.089166666666667,43.39999999999998,0.042978807684690014,3.0,1123.5
Resultado 1X2,fixed,Stake fixa,0.125,0.5,,False,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,89.0,890.0,94.5,0.10617977528089888,0.5617977528089888,0.1619561285359196,0.6361249418517109,2.044719101123596,108.89999999999998,0.10179472798653952,4.0,1094.5,72.0,720.0,123.5,0.17152777777777778,0.5833333333333334,0.15639918730776106,0.6185553761894401,2.089166666666667,43.39999999999998,0.042978807684690014,3.0,1123.5
Resultado 1X2,fixed,Stake fixa,0.125,0.525,1.5,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",False,1.0,10.0,5.0,0.5,1.0,0.1317832588016703,0.7386798105258082,1.5,0.0,0.0,0.0,1005.0,2.0,20.0,9.5,0.475,1.0,0.15136854356155743,0.7682711161175129,1.475,0.0,0.0,0.0,1009.5
Resultado 1X2,fixed,Stake fixa,0.125,0.525,1.75,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",False,25.0,250.0,26.90000000000001,0.10760000000000004,0.68,0.151648631656466,0.7274636698617519,1.6324,41.799999999999955,0.04102463440965743,3.0,1026.9,17.0,170.0,22.200000000000003,0.13058823529411767,0.7058823529411765,0.15083915815464605,0.7299991645627079,1.601764705882353,19.999999999999886,0.019415590719347526,2.0,1022.2
Resultado 1X2,fixed,Stake fixa,0.125,0.525,2.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,47.0,470.0,110.9,0.23595744680851066,0.7021276595744681,0.15456404099804708,0.6931710583196737,1.7508510638297872,38.799999999999955,0.03579996309282151,3.0,1110.9,29.0,290.0,72.9,0.25137931034482763,0.7241379310344828,0.1475744882364665,0.6910196284797602,1.725862068965517,22.0,0.02118032155579089,2.0,1072.9
Resultado 1X2,fixed,Stake fixa,0.125,0.525,2.25,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,69.0,690.0,63.40000000000001,0.09188405797101451,0.5942028985507246,0.15782244239133422,0.6632519110218191,1.8853623188405793,87.0,0.08197493639875625,4.0,1063.4,52.0,520.0,166.0,0.3192307692307692,0.6923076923076923,0.15031158748851534,0.6490559384517007,1.903269230769231,32.5,0.032328658112006366,3.0,1166.0
Resultado 1X2,fixed,Stake fixa,0.125,0.525,2.5,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,78.0,780.0,96.40000000000002,0.12358974358974362,0.5897435897435898,0.15786633454556873,0.6501875250803407,1.946410256410256,80.5,0.07588612368024134,4.0,1096.4,62.0,620.0,139.0,0.22419354838709676,0.6290322580645161,0.15325933688820137,0.6353330893646476,1.9769354838709678,42.5,0.04227593753108525,3.0,1139.0
Resultado 1X2,fixed,Stake fixa,0.125,0.525,3.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,81.0,810.0,92.7,0.11444444444444445,0.5802469135802469,0.15894565459790333,0.6462292870749087,1.9722222222222223,90.49999999999989,0.08480929622340914,4.0,1092.7,64.0,640.0,119.0,0.1859375,0.609375,0.1543333904027565,0.6321419973289878,1.99875,43.39999999999998,0.043171192678802324,3.0,1119.0
Resultado 1X2,fixed,Stake fixa,0.125,0.525,4.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,83.0,830.0,72.70000000000002,0.08759036144578315,0.5662650602409639,0.16222307942238276,0.6449030158273675,2.0018072289156628,90.49999999999989,0.08642918536911459,4.0,1072.7,64.0,640.0,119.0,0.1859375,0.609375,0.1543333904027565,0.6321419973289878,1.99875,43.39999999999998,0.043171192678802324,3.0,1119.0
Resultado 1X2,fixed,Stake fixa,0.125,0.525,,False,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,83.0,830.0,72.70000000000002,0.08759036144578315,0.5662650602409639,0.16222307942238276,0.6449030158273675,2.0018072289156628,90.49999999999989,0.08642918536911459,4.0,1072.7,64.0,640.0,119.0,0.1859375,0.609375,0.1543333904027565,0.6321419973289878,1.99875,43.39999999999998,0.043171192678802324,3.0,1119.0
Resultado 1X2,fixed,Stake fixa,0.125,0.55,1.5,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",False,1.0,10.0,5.0,0.5,1.0,0.1317832588016703,0.7386798105258082,1.5,0.0,0.0,0.0,1005.0,2.0,20.0,9.5,0.475,1.0,0.15136854356155743,0.7682711161175129,1.475,0.0,0.0,0.0,1009.5
Resultado 1X2,fixed,Stake fixa,0.125,0.55,1.75,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",False,25.0,250.0,26.90000000000001,0.10760000000000004,0.68,0.151648631656466,0.7274636698617519,1.6324,41.799999999999955,0.04102463440965743,3.0,1026.9,17.0,170.0,22.200000000000003,0.13058823529411767,0.7058823529411765,0.15083915815464605,0.7299991645627079,1.601764705882353,19.999999999999886,0.019415590719347526,2.0,1022.2
Resultado 1X2,fixed,Stake fixa,0.125,0.55,2.0,True,2024-07-26,2025-12-07,"2025, 2425",2025-07-25,2026-05-14,"2026, 2526",True,47.0,470.0,110.9,0.23595744680851066,0.7021276595744681,0.15456404099804708,0.6931710583196737,1.7508510638297872,38.799999999999955,0.03579996309282151,3.0,1110.9,29.0,290.0,72.9,0.25137931034482763,0.7241379310344828,0.1475744882364665,0.6910196284797602,1.725862068965517,22.0,0.02118032155579089,2.0,1072.9
